node,community,in_degree,out_degree,total_degree,in_degree_in_group,out_degree_in_group,total_degree_in_group,in_degree_between,out_degree_between,total_degree_between,weighted_in_degree,weighted_out_degree,weighted_total_degree,weighted_in_degree_in_group,weighted_out_degree_in_group,weighted_total_degree_in_group,weighted_in_degree_between,weighted_out_degree_between,weighted_total_degree_between,in_group_indegree_ratio,in_group_outdegree_ratio,in_group_indegree_strength_fraction,in_group_outdegree_strength_fraction,k_core_in,k_core_out,k_core_undirected,s_core_in,s_core_out,s_core_undirected,in_reach_2,out_reach_2,undirected_reach_2,out_degree_normalized,in_degree_normalized,in_out_ratio,weighted_in_out_ratio,ego_density,density_clustering_coefficient,cg_cycle,cg_middleman,cg_in,cg_out,cg_total,barrat_local,r_norm_ranked,page_rank,salsa_hub,salsa_authority,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized,in_reach_2_normalized,out_reach_2_normalized
9801998045589068669,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,1.970339903284435e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
7609962296920991996,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.00017711327366248808,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
9423950957866292850,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,6.0,0.0,6.0,2.0,0.0,2.0,0.5,0.0,0.75,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038808713126390055,0.0,0.003937007874015749,0.0,0.0006035907769878501,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
1789203196728907042,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.0003318747499596042,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
1567607254947885386,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.00017711327366248808,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4940856781375489857,2,2,0,2,1,0,1,1,0,1,6.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,4.0,0.5,0.0,0.3333333333333333,0.0,0,0,2,7.0,0.0,5.0,3,1,256,0.0,0.0014275517487508922,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038752987460105295,0.0,0.003937007874015749,0.00018557950774050758,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6133936004894329430,2,2,0,2,1,0,1,1,0,1,6.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,4.0,0.5,0.0,0.3333333333333333,0.0,0,0,2,7.0,0.0,5.0,3,1,256,0.0,0.0014275517487508922,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038752987460105295,0.0,0.003937007874015749,0.00018557950774050758,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
1170154116995816671,1,2,0,2,1,0,1,1,0,1,10.0,0.0,10.0,8.0,0.0,8.0,2.0,0.0,2.0,0.5,0.0,0.8,0.0,0,0,2,11.0,0.0,9.0,3,1,256,0.0,0.0023792529145848203,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038864438792674833,0.0,0.003937007874015749,0.0,8.874819823051494e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
7187324434400477101,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,1.970339903284435e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6689643043239407053,1,2,0,2,1,0,1,1,0,1,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.5,0.0,0.75,0.0,0,0,2,5.0,0.0,3.0,3,1,256,0.0,0.0009517011658339282,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863535162017939,0.0,0.003937007874015749,2.6478047126188287e-5,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
9413712446255960842,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,6.0,0.0,6.0,2.0,0.0,2.0,0.5,0.0,0.75,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038808713126390055,0.0,0.003937007874015749,4.903221805652169e-5,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4901947058230122757,1,2,0,2,1,0,1,1,0,1,10.0,0.0,10.0,9.0,0.0,9.0,1.0,0.0,1.0,0.5,0.0,0.9,0.0,0,0,2,11.0,0.0,9.0,3,1,256,0.0,0.0023792529145848203,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038802528619033693,0.0,0.003937007874015749,0.0,0.0003584704204527278,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
3891881645679995655,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,6.0,0.0,6.0,2.0,0.0,2.0,0.5,0.0,0.75,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038808713126390055,0.0,0.003937007874015749,4.903221805652169e-5,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
9549684505842288823,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4478661297328661910,1,2,0,2,1,0,1,1,0,1,5.0,0.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,0.5,0.0,0.8,0.0,0,0,2,6.0,0.0,4.0,3,1,256,0.0,0.0011896264572924102,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003866321445332177,0.0,0.003937007874015749,0.0,4.107990438506626e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4841474579975958066,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,1.970339903284435e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4270490265755475514,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6064588207401823800,2,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,2.0,0.0,2.0,5.0,0.0,5.0,0.5,0.0,0.2857142857142857,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003878085029324768,0.0,0.003937007874015749,0.00011745955420899845,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
9431846391295416560,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.00017711327366248808,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6577370561272669276,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.0003318747499596042,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
2356413677015838693,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.00017711327366248808,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
877199024491968922,1,1,0,1,1,0,1,0,0,0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,6.0,0.0,4.0,2,1,255,0.0,0.0011896264572924102,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038601304279680627,0.0,0.003937007874015749,0.0,5.1085966339847744e-5,0.0011667490254214023,0.004282655246252677,0.0021413276231263384
3511566897613450019,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.0003318747499596042,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
5376420050072934932,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
8540556175725613117,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,6.0,0.0,6.0,2.0,0.0,2.0,0.5,0.0,0.75,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038808713126390055,0.0,0.003937007874015749,4.903221805652169e-5,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
3473111154645954708,1,1,0,1,1,0,1,0,0,0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,6.0,0.0,4.0,2,1,255,0.0,0.0011896264572924102,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038601304279680627,0.0,0.003937007874015749,0.0,5.1085966339847744e-5,0.0011667490254214023,0.004282655246252677,0.0021413276231263384
1346820926659650560,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,1.970339903284435e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
393981260242032288,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,1.970339903284435e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4929126765149750373,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
7514791268465467465,2,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,2.0,0.0,2.0,5.0,0.0,5.0,0.5,0.0,0.2857142857142857,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003878085029324768,0.0,0.003937007874015749,0.00011745955420899845,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
7757476116280636452,2,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,3.0,0.0,3.0,4.0,0.0,4.0,0.5,0.0,0.42857142857142855,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038842760466888814,0.0,0.003937007874015749,0.0006578788775220556,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
753257128543532865,2,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,3.0,0.0,3.0,6.0,0.0,6.0,0.5,0.0,0.3333333333333333,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038898486133173587,0.0,0.00393700787401575,0.00011829137899316278,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6242808612892918903,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
3077353188596988058,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
4551756220168236319,1,2,0,2,1,0,1,1,0,1,10.0,0.0,10.0,8.0,0.0,8.0,2.0,0.0,2.0,0.5,0.0,0.8,0.0,0,0,2,11.0,0.0,9.0,3,1,256,0.0,0.0023792529145848203,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038864438792674833,0.0,0.003937007874015749,0.0,8.874819823051494e-5,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
6504837945176405616,2,2,0,2,1,0,1,1,0,1,11.0,0.0,11.0,3.0,0.0,3.0,8.0,0.0,8.0,0.5,0.0,0.2727272727272727,0.0,0,0,2,12.0,0.0,10.0,3,1,256,0.0,0.0026171782060433026,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038954211799458347,0.0,0.003937007874015749,0.0001372249675552495,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
8299828704943553680,2,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,2.0,0.0,2.0,5.0,0.0,5.0,0.5,0.0,0.2857142857142857,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003878085029324768,0.0,0.003937007874015749,0.00011745955420899845,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
2100136665677817978,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,7.0,0.0,7.0,2.0,0.0,2.0,0.5,0.0,0.7777777777777778,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883657595953244,0.0,0.003937007874015749,0.0,0.0006129946207336645,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
2523500833479667565,1,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,8.0,0.0,8.0,1.0,0.0,1.0,0.5,0.0,0.8888888888888888,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038774665785891306,0.0,0.003937007874015749,0.0,0.0003143758942010799,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
633947305464347019,1,2,0,2,1,0,1,1,0,1,8.0,0.0,8.0,7.0,0.0,7.0,1.0,0.0,1.0,0.5,0.0,0.875,0.0,0,0,2,9.0,0.0,7.0,3,1,256,0.0,0.0019034023316678564,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003874680295274892,0.0,0.003937007874015749,0.0,0.0003410572250460153,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
243284146573785364,2,2,0,2,1,0,1,1,0,1,9.0,0.0,9.0,3.0,0.0,3.0,6.0,0.0,6.0,0.5,0.0,0.3333333333333333,0.0,0,0,2,10.0,0.0,8.0,3,1,256,0.0,0.0021413276231263384,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038898486133173587,0.0,0.00393700787401575,0.00011829137899316278,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
1576976594400529292,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.0003318747499596042,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
2017252701256612218,1,2,0,2,1,0,1,1,0,1,12.0,0.0,12.0,9.0,0.0,9.0,3.0,0.0,3.0,0.5,0.0,0.75,0.0,0,0,2,13.0,0.0,12.0,3,1,256,0.0,0.0028551034975017845,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038982074632600734,0.0,0.003937007874015749,6.76092917035187e-5,0.0,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
2623552125275834706,1,2,0,2,1,0,1,1,0,1,7.0,0.0,7.0,6.0,0.0,6.0,1.0,0.0,1.0,0.5,0.0,0.8571428571428571,0.0,0,0,2,8.0,0.0,6.0,3,1,256,0.0,0.0016654770402093743,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871894011960654,0.0,0.003937007874015749,0.0,0.0003318747499596042,0.0011713245117956038,0.006423982869379015,0.0021413276231263384
